MEMBER_NO,ENROLLED_DATE,BIRTH_DATE,GENDER,CIVIL_STATUS,BRANCH_CODE,BRANCH_TYPE,STATE
6749486837,2019-11-07,1981-05-25,M,W,458,STORE,SA
8999842034,2017-07-26,2002-11-09,O,M,MOB,MOBILE,QLD
7706151545,2018-09-30,1982-07-31,M,M,953,STORE,NSW
8551977943,2017-12-16,1974-04-01,O,W,758,STORE,QLD
3441505153,2019-06-10,1972-09-29,M,W,MOB,MOBILE,WA
8980923950,2019-04-29,1980-08-10,O,D,MOB,MOBILE,TAS
9082140665,2019-10-18,1971-02-27,O,D,MOB,MOBILE,TAS
3124347402,2018-05-12,1974-05-14,M,M,MOB,MOBILE,QLD
2028613378,2019-02-10,1994-01-24,O,D,379,STORE,QLD
3986592681,2017-08-28,1976-02-22,F,S,493,STORE,TAS
7761658609,2019-03-09,1970-02-13,O,W,727,STORE,QLD
3892513233,2017-11-17,1989-05-01,O,S,MOB,MOBILE,TAS
5171418676,2017-06-06,2005-08-28,O,M,728,STORE,TAS
7665072497,2019-01-21,1998-06-02,O,D,100,STORE,TAS
801434689,2017-04-12,1976-10-02,M,M,723,STORE,NT
4420515532,2017-11-06,1982-07-31,M,D,264,STORE,NT
3604080351,2019-03-11,1979-07-25,F,S,084,STORE,QLD
2163507023,2019-11-14,1982-11-17,F,S,474,STORE,NT
1037350269,2017-08-14,2001-04-10,M,S,634,STORE,NSW
4390970998,2018-06-26,1993-08-03,O,M,178,STORE,NSW
8963749152,2017-05-29,1993-05-13,M,D,231,STORE,NSW
8271569189,2019-08-25,1991-11-30,O,M,MOB,MOBILE,VIC
5580309195,2017-06-04,1979-08-24,O,M,MOB,MOBILE,ACT
827797342,2018-09-14,1974-01-07,O,D,MOB,MOBILE,VIC
6267459409,2017-06-28,1970-02-06,O,D,122,STORE,TAS
4316527826,2017-06-23,1992-06-02,F,D,MOB,MOBILE,TAS
5570156688,2019-08-01,1970-12-23,M,W,865,STORE,NT
7844218199,2018-01-03,2003-05-22,M,M,MOB,MOBILE,NT
1984994578,2017-02-15,1994-01-27,O,M,MOB,MOBILE,VIC
7011397573,2019-04-11,1983-05-18,O,D,MOB,MOBILE,NT
4160386359,2018-06-02,1970-02-03,F,W,653,STORE,TAS
4221693902,2018-10-05,1982-05-19,O,S,MOB,MOBILE,NT
8597614103,2017-10-04,1988-06-11,F,M,310,STORE,WA
9688333599,2018-04-27,1977-02-17,O,M,MOB,MOBILE,ACT
8208328622,2018-08-14,1971-06-26,O,W,MOB,MOBILE,NT
3085806073,2018-11-05,1980-02-02,O,S,354,STORE,ACT
4913918567,2018-05-02,1995-02-10,O,S,MOB,MOBILE,TAS
22313822,2017-05-14,1994-07-22,O,D,274,STORE,NSW
5311699161,2018-01-22,1979-02-14,F,S,MOB,MOBILE,NSW
5061440632,2019-10-27,2003-03-31,M,S,513,STORE,ACT
7952364887,2019-03-02,1970-03-13,F,M,010,STORE,SA
5012978051,2017-12-20,1978-08-22,M,D,744,STORE,ACT
8487408693,2019-07-12,1992-09-04,F,D,175,STORE,NT
4468776156,2019-11-01,1998-01-13,O,S,993,STORE,WA
8556914082,2019-11-03,1990-11-30,O,D,024,STORE,SA
6373178403,2018-10-23,1996-06-27,O,D,911,STORE,WA
3079150325,2018-02-10,1972-03-30,M,S,603,STORE,ACT
4369117508,2017-05-11,1988-02-09,O,S,750,STORE,QLD
9253230842,2017-01-29,1974-01-22,M,S,011,STORE,TAS
6440439487,2017-11-21,1989-03-09,M,W,439,STORE,NT
2450871696,2019-08-12,1999-01-19,O,D,MOB,MOBILE,TAS
5751582948,2017-06-17,1982-08-08,M,S,031,STORE,NSW
2337918488,2017-01-16,1989-04-18,M,S,731,STORE,TAS
7992507665,2017-04-27,1981-06-04,F,M,475,STORE,SA
7604955038,2019-11-26,1986-08-09,O,S,236,STORE,QLD
33620217,2017-07-31,1992-04-08,F,D,427,STORE,WA
4067851854,2019-04-21,1975-04-14,O,S,MOB,MOBILE,ACT
3805607234,2019-08-12,2003-04-02,F,S,012,STORE,WA
4939901236,2019-03-09,1998-03-19,M,W,MOB,MOBILE,NSW
6016519911,2017-06-01,1970-11-18,M,W,272,STORE,ACT
5963715556,2019-01-02,1971-02-24,O,M,607,STORE,SA
3453684942,2017-06-29,1985-04-18,O,W,MOB,MOBILE,ACT
5934062633,2017-07-29,1980-12-14,M,W,MOB,MOBILE,VIC
1508099172,2019-02-14,1997-04-07,M,M,MOB,MOBILE,SA
128168175,2018-10-22,1994-03-09,M,S,332,STORE,NSW
2117137281,2017-04-25,1978-09-24,O,D,MOB,MOBILE,VIC
4830498683,2017-04-18,2001-07-03,F,W,917,STORE,NSW
8406233451,2019-05-01,1973-05-25,M,W,MOB,MOBILE,NSW
8570193418,2017-01-18,1977-02-01,O,D,MOB,MOBILE,VIC
8254416715,2018-07-16,2002-02-27,F,D,331,STORE,NSW
9504042165,2019-06-07,1989-08-20,M,S,288,STORE,NT
6286220951,2018-08-05,1997-07-04,F,M,354,STORE,SA
9224170410,2019-05-29,2000-06-06,M,W,319,STORE,SA
6344611836,2018-09-06,1986-01-22,O,W,MOB,MOBILE,NT
4457455468,2019-05-03,1972-03-13,M,W,085,STORE,SA
3908765485,2019-06-27,2001-08-13,M,D,095,STORE,NT
6054524188,2018-11-23,2002-04-14,F,M,MOB,MOBILE,TAS
8049692940,2018-06-11,1995-10-06,M,W,MOB,MOBILE,SA
6635042728,2018-11-11,1989-02-13,M,S,339,STORE,NT
3923941447,2018-09-14,1972-02-13,F,S,004,STORE,NSW
3057875197,2019-06-15,1980-04-14,F,S,052,STORE,NT
8820427491,2017-12-13,1979-07-08,F,S,893,STORE,WA
6144387784,2019-12-26,1984-11-30,O,M,234,STORE,TAS
3884680063,2018-02-12,2004-11-13,M,D,764,STORE,ACT
5226332113,2017-09-01,1991-01-03,F,M,MOB,MOBILE,NSW
656586647,2018-09-01,1989-02-12,O,M,725,STORE,VIC
6925621400,2017-02-15,1979-01-09,O,M,483,STORE,VIC
1322347277,2017-02-26,1982-06-23,F,D,189,STORE,ACT
5910712772,2017-08-24,1977-08-06,M,W,MOB,MOBILE,WA
2498713645,2019-06-12,1990-03-14,O,M,MOB,MOBILE,ACT
9434303586,2018-10-24,1980-12-05,M,W,MOB,MOBILE,QLD
9808149843,2017-12-15,1988-05-15,M,D,049,STORE,VIC
7201388711,2018-07-21,1981-10-31,M,D,MOB,MOBILE,QLD
9144335407,2018-09-08,1991-03-19,F,D,MOB,MOBILE,ACT
7305263640,2019-08-11,1994-05-01,O,D,582,STORE,WA
3802356423,2018-08-17,1982-12-18,F,M,530,STORE,QLD
4909560602,2017-11-03,1973-04-27,O,W,MOB,MOBILE,NSW
8841128454,2018-05-03,1971-04-25,O,S,050,STORE,QLD
3636344435,2019-08-30,1978-10-29,M,D,558,STORE,NT
3158358904,2019-11-27,1979-02-02,F,M,333,STORE,WA
7325927105,2019-06-09,1993-10-27,F,S,924,STORE,QLD
6687050385,2018-11-08,1994-01-09,F,S,MOB,MOBILE,NSW
231583926,2019-01-28,1984-02-04,F,D,MOB,MOBILE,NSW
4713391188,2017-10-06,2004-02-22,F,S,424,STORE,ACT
2867833572,2017-04-29,2002-04-21,M,S,333,STORE,NT
5649603270,2019-01-01,1976-04-01,M,M,MOB,MOBILE,NSW
2094754470,2019-06-18,1976-07-22,O,D,MOB,MOBILE,QLD
5608274208,2018-09-11,1981-11-02,M,M,763,STORE,SA
6929053664,2017-03-12,1983-02-15,M,W,MOB,MOBILE,NT
3111962199,2018-11-23,2004-11-02,O,W,450,STORE,SA
730497124,2019-01-07,1984-09-05,O,D,422,STORE,SA
6102228954,2018-12-06,1984-05-11,O,S,MOB,MOBILE,ACT
6866703821,2019-06-03,1977-12-15,F,M,034,STORE,QLD
7445871833,2018-07-20,1989-11-04,O,D,MOB,MOBILE,NT
7585257632,2017-01-24,1979-05-03,O,M,MOB,MOBILE,TAS
5048562962,2018-02-18,1973-09-14,F,S,MOB,MOBILE,VIC
2759405163,2019-10-29,1980-04-02,O,M,475,STORE,WA
4458861212,2018-08-11,2002-06-22,F,M,MOB,MOBILE,ACT
3835509592,2019-03-16,1992-03-25,F,S,931,STORE,SA
9586653711,2019-05-17,1995-08-28,O,M,MOB,MOBILE,QLD
7380045064,2018-02-07,1972-02-26,O,D,MOB,MOBILE,NSW
886121789,2019-10-10,1978-05-26,O,W,858,STORE,SA
8304819983,2018-08-29,1981-05-10,M,M,MOB,MOBILE,TAS
9152296000,2019-01-08,1994-04-13,F,D,537,STORE,WA
6170570115,2018-02-18,1991-09-30,M,M,308,STORE,WA
4065437545,2019-05-26,2000-10-10,O,D,MOB,MOBILE,QLD
6926148339,2018-03-12,1972-02-28,F,W,542,STORE,NSW
979667579,2017-04-13,1972-08-03,M,S,MOB,MOBILE,TAS
9510790245,2019-03-11,1984-04-24,O,M,750,STORE,VIC
3836682253,2017-07-21,1996-02-08,M,M,033,STORE,NT
7075365943,2017-07-19,1989-05-08,F,D,MOB,MOBILE,TAS
6052630899,2018-04-09,2005-02-19,M,D,093,STORE,ACT
7272600880,2017-04-03,1975-11-16,M,W,148,STORE,ACT
5942247155,2019-09-04,1971-11-13,M,W,020,STORE,NT
9541850322,2019-08-15,1973-02-22,F,D,121,STORE,NT
8886098361,2018-02-21,1982-09-28,O,M,433,STORE,SA
6364073847,2017-02-18,1998-03-30,M,S,775,STORE,VIC
5096177082,2017-10-26,1980-07-12,O,D,690,STORE,NT
7800059923,2019-07-28,1970-02-01,M,W,MOB,MOBILE,TAS
2889147575,2017-11-02,1987-02-11,O,M,925,STORE,WA
9616406784,2019-02-17,1988-01-18,F,D,MOB,MOBILE,WA
1216881296,2017-12-28,1983-01-02,M,D,758,STORE,QLD
6120200884,2019-09-21,2003-01-08,F,S,385,STORE,QLD
6544949460,2019-08-28,2004-01-11,F,S,MOB,MOBILE,NSW
9840538822,2018-09-21,1983-06-03,M,M,265,STORE,ACT
1721036309,2019-09-03,1982-04-05,M,D,MOB,MOBILE,NT
7532203123,2019-03-16,2001-08-05,M,W,962,STORE,TAS
7801801736,2017-12-10,1991-04-27,O,S,707,STORE,NT
3204509451,2017-12-08,1998-10-03,F,D,842,STORE,TAS
1374276593,2017-07-01,1998-07-03,O,S,MOB,MOBILE,NSW
191027584,2018-11-09,1997-06-01,O,S,508,STORE,ACT
9335522691,2019-09-27,1975-06-18,M,W,129,STORE,WA
9731618705,2017-07-21,1975-09-07,F,S,015,STORE,NSW
9937433782,2017-09-20,1973-09-29,M,S,253,STORE,NT
5938623931,2019-11-21,2001-11-08,M,S,251,STORE,TAS
3837295768,2017-06-07,1979-12-02,F,M,801,STORE,VIC
5930286488,2017-02-06,2000-09-05,O,D,MOB,MOBILE,ACT
7200986482,2018-05-05,1990-10-20,F,S,MOB,MOBILE,NT
2838074816,2017-12-26,2000-10-19,F,D,602,STORE,SA
5643135248,2018-07-02,1996-11-23,O,M,MOB,MOBILE,ACT
9024166767,2018-04-27,1984-08-03,F,D,MOB,MOBILE,WA
1522986737,2017-09-23,2002-01-04,O,M,580,STORE,TAS
8091945045,2018-05-07,1979-07-20,F,W,MOB,MOBILE,ACT
8952667311,2017-12-08,1989-12-05,F,W,MOB,MOBILE,ACT
7416787599,2017-08-20,1990-01-27,F,W,MOB,MOBILE,NT
9632996837,2017-12-28,1974-08-19,O,W,382,STORE,SA
4269920783,2017-07-08,2005-09-01,F,W,MOB,MOBILE,WA
1404810390,2018-01-05,1997-07-13,O,S,415,STORE,ACT
7281746464,2019-04-04,1998-07-06,M,W,MOB,MOBILE,NSW
4748470238,2017-05-18,1975-07-29,M,D,MOB,MOBILE,SA
4080565983,2019-10-12,1996-10-31,M,M,558,STORE,NT
5212287191,2017-04-27,1988-10-04,M,S,238,STORE,WA
8154715907,2018-03-12,1977-07-13,O,M,MOB,MOBILE,NSW
8187239170,2017-04-14,2004-07-04,F,W,MOB,MOBILE,ACT
6024644666,2018-07-10,1994-10-11,O,D,938,STORE,WA
5309129011,2018-10-15,1987-12-19,O,M,496,STORE,SA
8755127128,2017-03-10,1977-09-12,F,S,MOB,MOBILE,NT
6329527946,2019-05-26,1984-12-11,F,D,MOB,MOBILE,ACT
1958924239,2019-02-19,1999-03-25,O,M,111,STORE,VIC
2673191494,2019-05-01,1973-03-15,M,W,116,STORE,VIC
966921329,2017-10-18,1970-12-26,O,D,MOB,MOBILE,VIC
6068172953,2019-03-11,2003-01-21,M,S,MOB,MOBILE,QLD
1869368414,2019-07-31,1982-11-27,F,M,MOB,MOBILE,ACT
491060578,2017-08-18,1995-08-17,M,W,MOB,MOBILE,SA
7869741909,2017-09-28,2000-12-28,M,W,MOB,MOBILE,NSW
7648002917,2017-06-18,1979-07-05,O,S,681,STORE,QLD
6116810536,2019-07-28,1996-12-21,F,M,MOB,MOBILE,QLD
7696651951,2018-10-22,1997-10-28,M,D,836,STORE,ACT
3676147117,2017-09-09,1986-11-17,M,M,034,STORE,SA
1250073567,2018-03-23,1978-11-04,F,D,461,STORE,QLD
912228140,2018-06-22,1986-05-28,O,S,602,STORE,ACT
2063015131,2019-12-27,1976-12-06,F,W,124,STORE,NSW
1068599474,2019-11-08,1972-09-11,M,D,103,STORE,TAS
2078532995,2019-10-18,1971-03-20,F,M,MOB,MOBILE,SA
9234078398,2018-02-14,1972-11-17,M,D,086,STORE,WA
8574018213,2017-08-26,1978-05-28,F,M,157,STORE,NSW
9447833943,2018-04-20,2005-05-28,F,S,MOB,MOBILE,ACT
1522428662,2019-07-11,1976-03-13,F,D,MOB,MOBILE,VIC
4422741452,2018-12-13,1980-02-13,O,S,MOB,MOBILE,VIC
8090458713,2018-05-13,1987-02-23,O,W,MOB,MOBILE,ACT
2818077793,2019-01-30,2003-01-25,F,S,MOB,MOBILE,SA
6399306124,2019-11-03,1991-05-10,M,D,065,STORE,WA
702920943,2017-08-10,1989-03-12,O,S,MOB,MOBILE,NSW
2765434483,2018-04-19,2003-06-16,M,D,MOB,MOBILE,ACT
4132602843,2019-10-06,1982-06-05,O,M,MOB,MOBILE,VIC
1609065664,2017-07-21,2003-10-01,F,S,MOB,MOBILE,WA
4425359610,2018-05-09,1993-01-28,F,S,MOB,MOBILE,SA
2918519267,2019-03-04,1983-01-19,F,D,767,STORE,ACT
4163043281,2018-12-31,1974-04-07,F,D,MOB,MOBILE,VIC
9090156232,2018-01-08,1976-09-17,F,M,MOB,MOBILE,VIC
8102374366,2018-12-01,2001-09-09,F,D,MOB,MOBILE,SA
2542457132,2019-06-03,1974-12-31,O,D,706,STORE,NSW
8131790505,2018-05-14,1987-05-20,O,S,MOB,MOBILE,WA
529892165,2018-01-04,1984-08-08,F,W,659,STORE,ACT
4327581082,2018-07-29,1983-09-21,F,W,MOB,MOBILE,VIC
803313470,2017-04-03,1980-05-22,O,M,562,STORE,VIC
7517640107,2018-07-31,2002-03-21,M,M,772,STORE,QLD
9368796698,2017-12-17,2005-08-28,M,M,MOB,MOBILE,QLD
3424639907,2018-01-16,2005-10-02,M,D,MOB,MOBILE,TAS
3988814384,2019-08-18,1997-12-05,M,S,MOB,MOBILE,TAS
3676298109,2018-04-27,1971-04-05,F,M,MOB,MOBILE,NSW
4612067622,2017-03-01,1992-12-27,O,S,067,STORE,NSW
3933888906,2017-10-18,1992-08-09,M,M,MOB,MOBILE,TAS
6767554722,2018-06-11,1977-06-28,O,D,715,STORE,NSW
3411479345,2017-08-08,1995-12-17,F,M,MOB,MOBILE,TAS
5082505398,2017-07-10,1997-01-15,M,W,MOB,MOBILE,NT
9840358424,2019-09-02,2003-01-16,O,W,MOB,MOBILE,SA
3603981347,2019-06-05,1999-07-04,F,D,259,STORE,ACT
3393890581,2019-07-07,1997-02-06,O,M,387,STORE,NSW
9535934200,2019-05-22,1973-01-01,F,M,MOB,MOBILE,TAS
1860209643,2019-05-30,1975-08-17,M,D,MOB,MOBILE,VIC
3091102785,2019-06-25,1988-03-18,M,D,640,STORE,WA
3389630313,2017-06-18,1983-07-17,F,D,507,STORE,VIC
6487720897,2017-06-05,2005-01-12,M,D,967,STORE,WA
3602556479,2019-03-10,1983-08-09,O,S,MOB,MOBILE,QLD
6464811761,2018-06-18,1984-04-03,M,S,541,STORE,QLD
7690314898,2017-09-28,1971-09-23,O,D,971,STORE,NT
8404482637,2019-07-18,1970-11-10,O,S,078,STORE,TAS
4327501946,2018-11-28,2004-08-20,M,S,634,STORE,ACT
684883978,2019-07-24,1999-11-24,F,M,982,STORE,NT
6578445920,2018-11-25,2005-07-19,O,S,MOB,MOBILE,VIC
3268995240,2017-03-20,2001-04-27,F,M,MOB,MOBILE,QLD
6391243619,2018-06-20,1990-10-28,M,W,619,STORE,NSW
5048783056,2017-02-09,1982-11-26,M,D,150,STORE,NT
9823571369,2017-07-24,1987-07-31,M,M,MOB,MOBILE,NSW
3782365171,2019-11-15,1994-10-26,F,M,818,STORE,NT
704784643,2018-02-13,2001-07-22,M,S,237,STORE,SA
9974083936,2017-12-15,1995-07-18,M,W,MOB,MOBILE,QLD
7545469831,2017-02-19,1972-01-30,M,M,236,STORE,VIC
929341037,2019-02-04,2000-06-23,M,W,723,STORE,QLD
2589219235,2019-01-22,1984-10-27,M,D,987,STORE,WA
6752430691,2019-06-21,1985-04-27,M,W,MOB,MOBILE,VIC
9782737804,2018-07-03,1983-04-14,F,M,573,STORE,NT
3922841,2019-10-17,1992-06-10,O,S,MOB,MOBILE,SA
4943608465,2019-08-27,1980-07-16,O,D,MOB,MOBILE,NSW
9934877234,2017-11-04,1999-02-13,F,M,MOB,MOBILE,TAS
4454844236,2018-03-12,1994-10-10,M,S,MOB,MOBILE,VIC
4729037004,2019-06-25,2002-06-24,M,D,MOB,MOBILE,QLD
6703299902,2019-05-13,1974-04-28,M,W,MOB,MOBILE,TAS
8852290346,2017-12-20,1989-10-15,O,W,996,STORE,TAS
9583987514,2017-12-18,2002-10-11,O,M,MOB,MOBILE,WA
5733445187,2017-01-14,1997-11-07,O,S,MOB,MOBILE,TAS
1366774451,2017-08-10,1985-07-09,F,S,MOB,MOBILE,ACT
3600971479,2018-04-25,1984-07-27,F,W,656,STORE,WA
2617009833,2017-01-30,1991-10-29,M,W,619,STORE,QLD
7103131963,2019-09-20,1986-11-16,M,W,MOB,MOBILE,TAS
791071212,2018-03-22,1985-05-10,O,D,635,STORE,QLD
4426304546,2019-03-09,2000-10-20,F,W,MOB,MOBILE,TAS
5607573818,2017-07-17,1982-02-20,M,W,189,STORE,NT
5377303475,2019-10-03,1990-10-08,F,D,MOB,MOBILE,NSW
7590180673,2018-10-11,2001-03-01,M,W,977,STORE,TAS
8076502963,2019-09-01,1983-01-13,F,S,305,STORE,SA
2720612785,2019-08-19,1999-06-21,O,S,357,STORE,SA
2106694658,2018-09-02,1984-09-07,O,M,580,STORE,ACT
6245344695,2017-09-05,1995-12-24,M,M,MOB,MOBILE,TAS
7519987179,2017-01-02,2005-11-12,F,D,MOB,MOBILE,WA
1232717049,2017-03-07,1973-07-30,O,D,MOB,MOBILE,VIC
7491670558,2019-06-17,2000-01-08,F,W,MOB,MOBILE,NT
8875404734,2019-04-20,1972-05-22,O,M,859,STORE,QLD
6962656363,2018-07-30,1993-01-10,O,S,127,STORE,NT
5725247060,2018-02-19,1972-03-31,O,M,401,STORE,NT
3371328506,2017-12-27,1980-06-07,F,M,014,STORE,QLD
924871073,2019-10-18,1976-11-25,M,M,965,STORE,NSW
8063477766,2018-08-31,1971-06-01,F,D,123,STORE,TAS
4147272447,2019-11-03,2002-11-29,F,S,MOB,MOBILE,VIC
409905594,2019-10-30,1984-12-30,F,W,111,STORE,QLD
7536945477,2017-06-18,2000-02-21,M,S,MOB,MOBILE,TAS
8569323898,2019-06-04,1974-02-28,F,S,MOB,MOBILE,SA
8720024250,2018-09-15,1980-03-30,F,W,576,STORE,TAS
9482484753,2019-12-07,1983-01-19,F,M,MOB,MOBILE,NT
6274310023,2017-07-18,1986-11-19,M,M,884,STORE,NT
7330473700,2017-01-01,1980-09-26,F,S,MOB,MOBILE,NSW
133707268,2018-11-28,2005-04-23,F,S,MOB,MOBILE,NT
5040239695,2017-08-30,1985-10-30,M,M,MOB,MOBILE,TAS
1473525316,2017-02-01,1995-05-13,O,S,822,STORE,SA
6588278499,2017-12-27,1975-01-25,O,M,MOB,MOBILE,VIC
2647564989,2017-10-21,1996-06-06,M,D,579,STORE,WA
5045264777,2017-08-15,1982-07-01,F,M,MOB,MOBILE,ACT
850827130,2018-04-18,1971-08-07,M,S,MOB,MOBILE,NT
8595953082,2019-12-14,1984-10-26,O,S,MOB,MOBILE,QLD
4340514072,2017-09-14,1980-11-10,O,M,482,STORE,VIC
9735808460,2017-03-24,1998-04-15,M,W,857,STORE,NT
7175349161,2019-11-10,1985-08-20,O,W,906,STORE,ACT
3421000979,2019-01-15,1981-05-30,M,D,802,STORE,ACT
8946976225,2017-05-17,1990-01-15,F,S,MOB,MOBILE,QLD
8778856996,2019-09-21,1981-10-26,M,S,MOB,MOBILE,NT
1342362528,2017-04-20,2003-03-20,O,W,MOB,MOBILE,VIC
4793117034,2019-04-25,1998-01-16,F,M,MOB,MOBILE,VIC
9038114253,2019-07-09,2000-10-07,M,W,137,STORE,QLD
1939487357,2019-11-28,2000-09-09,O,W,MOB,MOBILE,SA
3089599347,2018-12-08,1989-06-19,M,M,MOB,MOBILE,VIC
8440833911,2018-10-21,1978-06-03,O,S,MOB,MOBILE,NT
6539326859,2018-03-16,1991-01-22,O,W,201,STORE,WA
8897131236,2017-12-20,2000-05-25,O,M,MOB,MOBILE,TAS
8551792514,2019-10-14,2004-05-08,M,W,MOB,MOBILE,VIC
6581551442,2017-11-18,2004-08-13,M,W,MOB,MOBILE,NT
1169515094,2019-04-08,1980-06-22,F,W,891,STORE,NSW
6079257363,2019-01-18,1994-05-01,F,W,MOB,MOBILE,TAS
4931305586,2019-09-13,1997-11-03,F,D,184,STORE,NSW
9042697188,2019-07-20,1970-01-20,M,D,MOB,MOBILE,ACT
5024354338,2019-09-30,1974-02-08,M,S,538,STORE,ACT
6705899400,2019-05-27,1980-12-24,M,W,751,STORE,NT
3881346872,2019-04-19,1980-02-23,M,S,MOB,MOBILE,SA
7358205267,2018-10-22,1987-04-28,O,D,MOB,MOBILE,ACT
754398701,2019-02-16,1973-11-24,O,M,MOB,MOBILE,QLD
6193937434,2019-09-09,1971-06-13,M,W,MOB,MOBILE,ACT
7771189147,2017-06-17,2005-01-30,M,M,MOB,MOBILE,ACT
1232353333,2017-07-05,2001-08-04,F,M,784,STORE,SA
6145966334,2019-10-05,1994-02-27,M,W,403,STORE,WA
4608558797,2017-12-24,1995-07-27,O,S,082,STORE,NSW
818051850,2018-06-12,1984-04-07,F,W,MOB,MOBILE,NSW
8463392409,2017-04-28,1984-01-28,F,M,MOB,MOBILE,ACT
3947031946,2017-04-08,1996-07-10,M,S,101,STORE,VIC
2432496201,2019-03-14,1987-08-18,M,W,MOB,MOBILE,ACT
8922196307,2018-02-15,1979-11-13,O,M,880,STORE,WA
4542290912,2018-10-09,1986-08-10,F,M,MOB,MOBILE,NSW
9455562061,2017-05-14,1990-11-12,O,W,220,STORE,VIC
1676838169,2018-11-21,1987-10-21,M,W,MOB,MOBILE,SA
3707081940,2019-06-11,2000-10-18,M,M,MOB,MOBILE,VIC
9304897389,2018-07-17,2004-03-01,F,W,130,STORE,WA
6887487687,2017-02-08,1977-11-06,F,D,661,STORE,ACT
8240746062,2019-02-21,1985-10-27,F,S,158,STORE,WA
2773156587,2018-12-30,1985-04-03,M,W,589,STORE,NT
8730255154,2018-11-14,1998-08-23,O,D,MOB,MOBILE,TAS
7295947211,2019-05-22,1990-06-26,O,S,324,STORE,WA
9309643802,2019-02-26,1986-06-09,F,S,324,STORE,VIC
9450647102,2017-08-11,2002-07-11,M,W,MOB,MOBILE,QLD
6534245402,2017-06-28,1988-10-20,O,W,922,STORE,QLD
1956180626,2018-07-18,1997-10-23,O,W,MOB,MOBILE,VIC
772924079,2018-09-12,1985-11-27,O,D,MOB,MOBILE,NSW
3981500273,2019-05-29,2004-11-30,F,M,MOB,MOBILE,WA
3628650007,2019-04-28,1996-04-13,F,D,MOB,MOBILE,WA
793692652,2017-04-27,1972-04-03,F,S,474,STORE,WA
3271299937,2019-02-09,1976-08-20,F,S,MOB,MOBILE,VIC
3855509448,2019-03-09,1974-10-19,F,W,MOB,MOBILE,VIC
8020463164,2018-07-28,1998-12-16,O,D,467,STORE,WA
3041048880,2018-04-15,2002-11-11,O,M,MOB,MOBILE,TAS
3666250182,2018-02-01,1999-08-03,O,D,MOB,MOBILE,QLD
6792776917,2018-06-06,1971-07-26,F,M,344,STORE,VIC
2268178751,2018-08-14,1994-12-17,M,M,346,STORE,ACT
8890390567,2018-09-06,1987-08-22,O,S,765,STORE,NT
2368350239,2017-04-08,1989-11-05,M,S,854,STORE,WA
5786897252,2018-10-04,1982-07-10,O,S,MOB,MOBILE,NT
2704227161,2018-12-20,2000-01-17,F,D,MOB,MOBILE,NT
6312252852,2017-05-11,2005-01-10,F,W,531,STORE,VIC
1027404830,2019-05-28,1997-01-08,O,M,MOB,MOBILE,QLD
9255642878,2017-12-09,1994-07-05,M,M,MOB,MOBILE,TAS
8479997653,2017-09-11,1996-08-12,O,W,195,STORE,NSW
4793768940,2017-10-07,1995-09-16,F,S,MOB,MOBILE,TAS
6899264242,2018-11-17,1978-04-09,O,D,MOB,MOBILE,NT
3567732096,2019-05-17,1984-10-15,M,M,MOB,MOBILE,QLD
152046958,2019-06-04,1992-12-26,M,D,681,STORE,NSW
5564291213,2018-12-21,1973-01-04,M,D,MOB,MOBILE,ACT
2312414055,2017-03-10,2000-01-28,F,W,MOB,MOBILE,NSW
6700511593,2019-02-03,1994-06-18,O,D,887,STORE,NT
8707240682,2017-11-26,1983-01-11,O,W,MOB,MOBILE,SA
1784211914,2017-04-27,2005-04-15,O,D,MOB,MOBILE,ACT
7184776810,2017-01-29,1995-12-26,O,S,MOB,MOBILE,NT
4540339173,2019-12-10,1999-08-01,F,S,MOB,MOBILE,SA
2162081174,2018-04-15,2000-12-20,M,W,MOB,MOBILE,VIC
8700528291,2017-12-29,1981-05-09,F,W,MOB,MOBILE,NSW
7307964160,2018-06-08,1993-04-02,M,D,294,STORE,NT
2667359931,2018-11-19,1997-04-11,F,W,498,STORE,NSW
3189370768,2017-11-21,1990-06-13,M,M,778,STORE,ACT
6839024460,2017-10-07,1974-11-18,F,D,MOB,MOBILE,QLD
7675755963,2017-11-17,1994-06-24,M,M,729,STORE,QLD
2620819698,2017-02-06,1980-04-03,O,D,258,STORE,ACT
4708482593,2017-04-22,1979-10-20,O,W,041,STORE,WA
7575184788,2018-06-29,1970-11-04,F,D,MOB,MOBILE,TAS
9736918272,2017-04-22,1988-01-28,O,D,822,STORE,ACT
6324163525,2018-07-20,1986-07-11,O,S,863,STORE,VIC
5554120747,2017-06-02,1973-01-08,F,S,298,STORE,VIC
2275378266,2017-07-26,1995-04-22,M,S,MOB,MOBILE,WA
4012717916,2017-02-11,1980-07-16,F,D,MOB,MOBILE,NSW
5033750115,2018-07-29,1982-01-05,M,M,MOB,MOBILE,NT
6472059188,2019-02-18,1988-03-28,M,W,MOB,MOBILE,VIC
9110918739,2017-10-22,1975-08-29,M,W,MOB,MOBILE,TAS
8342042064,2019-04-08,1983-03-15,M,D,MOB,MOBILE,SA
8434605706,2019-12-04,1987-04-09,M,D,MOB,MOBILE,TAS
7783548682,2018-03-07,1978-12-30,F,M,139,STORE,TAS
3901401009,2018-10-25,1983-08-01,O,M,MOB,MOBILE,TAS
6709811310,2018-10-20,1994-10-15,O,W,MOB,MOBILE,SA
4485960528,2019-10-28,1989-07-02,M,W,MOB,MOBILE,WA
