MEMBER_NO,DATE,BRANCH_CODE,BRANCH_TYPE,AMOUNT,CURRENCY,TRAN_CODE,TRAN_DESC
2216931197,2020-10-31,188,STORE,3497.00,PHP,IN1001,TYPE1
6304145471,2020-03-27,MOB,MOBILE,2996.25,PHP,IN1005,TYPE5
3188429526,2020-08-03,996,STORE,8950.50,PHP,IN1003,TYPE3
9039666409,2020-08-08,681,STORE,1092.00,PHP,IN1001,TYPE1
3199717623,2020-12-13,MOB,MOBILE,907.25,PHP,IN1004,TYPE4
9328823551,2020-01-22,MOB,MOBILE,8502.25,PHP,IN1004,TYPE4
1944915347,2020-11-03,MOB,MOBILE,1987.75,PHP,IN1003,TYPE3
0257116578,2020-06-12,MOB,MOBILE,3087.50,PHP,IN1004,TYPE4
9299228158,2020-04-19,MOB,MOBILE,3072.50,PHP,IN1005,TYPE5
1785868300,2020-05-29,616,STORE,1803.25,PHP,IN1001,TYPE1
5578439240,2020-10-28,MOB,MOBILE,8033.00,PHP,IN1002,TYPE2
3746356763,2020-10-26,774,STORE,7380.50,PHP,IN1001,TYPE1
0709187123,2020-09-10,898,STORE,7078.50,PHP,IN1002,TYPE2
6931222012,2020-12-07,MOB,MOBILE,2865.25,PHP,IN1002,TYPE2
9323198312,2020-03-27,MOB,MOBILE,7582.75,PHP,IN1001,TYPE1
0683490287,2020-05-31,MOB,MOBILE,6767.00,PHP,IN1003,TYPE3
1683900775,2020-02-15,064,STORE,4325.25,PHP,IN1002,TYPE2
6691152522,2020-09-18,MOB,MOBILE,1241.25,PHP,IN1003,TYPE3
3005753210,2020-05-03,MOB,MOBILE,1529.50,PHP,IN1003,TYPE3
8460601488,2020-07-31,298,STORE,6467.00,PHP,IN1002,TYPE2
8409529047,2020-07-01,MOB,MOBILE,8331.00,PHP,IN1001,TYPE1
6453463243,2020-10-25,MOB,MOBILE,9258.25,PHP,IN1002,TYPE2
3479137739,2020-01-02,255,STORE,9516.25,PHP,IN1002,TYPE2
1747527943,2020-02-20,MOB,MOBILE,9045.75,PHP,IN1002,TYPE2
1201607533,2020-12-20,663,STORE,1083.00,PHP,IN1004,TYPE4
1786629777,2020-06-20,067,STORE,2850.25,PHP,IN1004,TYPE4
1278167629,2020-02-16,MOB,MOBILE,7939.25,PHP,IN1005,TYPE5
0188953310,2020-03-23,MOB,MOBILE,8544.50,PHP,IN1005,TYPE5
3644043861,2020-11-01,087,STORE,5243.50,PHP,IN1003,TYPE3
8836213079,2020-01-16,MOB,MOBILE,3857.50,PHP,IN1003,TYPE3
4750722922,2020-06-07,598,STORE,9024.75,PHP,IN1005,TYPE5
3637818244,2020-06-09,MOB,MOBILE,6377.75,PHP,IN1004,TYPE4
1438829969,2020-12-22,153,STORE,8774.00,PHP,IN1002,TYPE2
2008695451,2020-10-09,171,STORE,9051.50,PHP,IN1005,TYPE5
7838668973,2020-01-23,MOB,MOBILE,3058.25,PHP,IN1005,TYPE5
7344609601,2020-10-10,279,STORE,3285.75,PHP,IN1005,TYPE5
9600357310,2020-08-21,MOB,MOBILE,4136.50,PHP,IN1003,TYPE3
3031910364,2020-07-29,MOB,MOBILE,4818.25,PHP,IN1004,TYPE4
1727714336,2020-12-18,354,STORE,4204.50,PHP,IN1003,TYPE3
1818226046,2020-09-17,MOB,MOBILE,5331.50,PHP,IN1001,TYPE1
9115460353,2020-09-14,538,STORE,2823.25,PHP,IN1001,TYPE1
6109499632,2020-10-05,MOB,MOBILE,5735.50,PHP,IN1004,TYPE4
4850058142,2020-07-30,928,STORE,9545.00,PHP,IN1002,TYPE2
2317622589,2020-02-24,MOB,MOBILE,9211.00,PHP,IN1002,TYPE2
6480524555,2020-08-21,870,STORE,2753.50,PHP,IN1005,TYPE5
7697148887,2020-03-02,590,STORE,362.50,PHP,IN1005,TYPE5
6967419899,2020-09-02,MOB,MOBILE,9730.00,PHP,IN1003,TYPE3
4293613195,2020-08-30,199,STORE,4101.75,PHP,IN1001,TYPE1
5171583317,2020-12-28,MOB,MOBILE,847.75,PHP,IN1004,TYPE4
6700222159,2020-12-10,103,STORE,6397.75,PHP,IN1002,TYPE2
2168346383,2020-12-08,556,STORE,7815.50,PHP,IN1005,TYPE5
1918091627,2020-11-01,993,STORE,4369.50,PHP,IN1005,TYPE5
4196128592,2020-03-12,MOB,MOBILE,955.25,PHP,IN1001,TYPE1
8500393863,2020-10-05,MOB,MOBILE,7994.00,PHP,IN1004,TYPE4
1767525364,2020-12-20,488,STORE,4857.00,PHP,IN1004,TYPE4
2298625025,2020-07-04,727,STORE,1695.50,PHP,IN1001,TYPE1
9419411151,2020-05-11,MOB,MOBILE,4404.25,PHP,IN1002,TYPE2
4926712109,2020-02-29,663,STORE,5992.25,PHP,IN1001,TYPE1
6918790597,2020-09-13,669,STORE,7867.25,PHP,IN1005,TYPE5
9747749347,2020-09-21,MOB,MOBILE,9704.00,PHP,IN1003,TYPE3
3431530946,2020-08-01,572,STORE,5626.25,PHP,IN1004,TYPE4
9678226292,2020-11-16,721,STORE,6203.50,PHP,IN1005,TYPE5
8011234178,2020-11-27,280,STORE,9225.50,PHP,IN1005,TYPE5
0970176284,2020-10-20,MOB,MOBILE,9217.75,PHP,IN1004,TYPE4
4040359508,2020-10-22,792,STORE,4309.75,PHP,IN1005,TYPE5
5092063188,2020-03-27,383,STORE,5714.75,PHP,IN1005,TYPE5
5412544225,2020-12-09,937,STORE,5140.75,PHP,IN1002,TYPE2
8340521488,2020-09-01,933,STORE,3837.75,PHP,IN1002,TYPE2
8213236467,2020-08-10,550,STORE,6906.50,PHP,IN1002,TYPE2
7382047557,2020-09-09,074,STORE,5236.50,PHP,IN1005,TYPE5
8345366696,2020-09-08,MOB,MOBILE,6621.25,PHP,IN1005,TYPE5
9698746726,2020-09-08,MOB,MOBILE,9550.75,PHP,IN1002,TYPE2
1454832717,2020-02-23,MOB,MOBILE,9704.50,PHP,IN1002,TYPE2
2821444847,2020-01-05,MOB,MOBILE,8766.75,PHP,IN1004,TYPE4
3602766799,2020-10-03,230,STORE,1598.25,PHP,IN1002,TYPE2
6507171235,2020-12-18,878,STORE,4116.00,PHP,IN1005,TYPE5
8030185358,2020-12-17,MOB,MOBILE,4064.25,PHP,IN1001,TYPE1
2447742446,2020-07-01,MOB,MOBILE,5950.75,PHP,IN1004,TYPE4
4712898971,2020-09-04,651,STORE,1401.50,PHP,IN1002,TYPE2
0065531295,2020-12-30,218,STORE,5969.50,PHP,IN1002,TYPE2
5008440224,2020-02-02,337,STORE,3466.25,PHP,IN1003,TYPE3
0213058150,2020-03-24,MOB,MOBILE,5444.00,PHP,IN1001,TYPE1
6299018008,2020-07-05,MOB,MOBILE,8845.75,PHP,IN1004,TYPE4
8894444784,2020-09-03,MOB,MOBILE,5971.25,PHP,IN1003,TYPE3
7412630214,2020-05-29,MOB,MOBILE,1064.25,PHP,IN1005,TYPE5
0670595472,2020-04-12,MOB,MOBILE,9199.25,PHP,IN1004,TYPE4
9290023250,2020-04-08,425,STORE,8493.75,PHP,IN1001,TYPE1
8379135119,2020-10-01,092,STORE,2864.00,PHP,IN1005,TYPE5
2565249088,2020-10-06,MOB,MOBILE,1974.00,PHP,IN1004,TYPE4
9599801155,2020-12-14,869,STORE,5885.75,PHP,IN1003,TYPE3
3426852207,2020-11-23,MOB,MOBILE,6096.50,PHP,IN1001,TYPE1
1082737004,2020-12-06,MOB,MOBILE,4541.50,PHP,IN1003,TYPE3
3843690390,2020-06-07,963,STORE,785.25,PHP,IN1005,TYPE5
5555708205,2020-03-11,139,STORE,508.00,PHP,IN1001,TYPE1
9173888607,2020-01-15,MOB,MOBILE,4248.25,PHP,IN1001,TYPE1
1571078560,2020-10-20,MOB,MOBILE,2921.00,PHP,IN1001,TYPE1
6023916270,2020-02-02,MOB,MOBILE,3319.75,PHP,IN1005,TYPE5
3837234413,2020-06-06,MOB,MOBILE,1162.75,PHP,IN1003,TYPE3
4975186774,2020-07-22,921,STORE,5374.00,PHP,IN1002,TYPE2
3429003162,2020-10-20,542,STORE,8296.00,PHP,IN1005,TYPE5
2483346405,2020-09-01,MOB,MOBILE,1211.75,PHP,IN1005,TYPE5
8944342191,2020-09-01,191,STORE,9471.00,PHP,IN1002,TYPE2
9639411559,2020-07-17,921,STORE,9423.75,PHP,IN1002,TYPE2
0259602096,2020-10-04,506,STORE,7331.00,PHP,IN1001,TYPE1
0542890105,2020-08-30,162,STORE,8198.75,PHP,IN1001,TYPE1
4974495842,2020-08-09,991,STORE,3362.25,PHP,IN1004,TYPE4
6169454638,2020-09-25,946,STORE,1741.75,PHP,IN1005,TYPE5
8705365391,2020-11-30,MOB,MOBILE,8444.00,PHP,IN1001,TYPE1
9951791815,2020-01-14,MOB,MOBILE,89.25,PHP,IN1001,TYPE1
3604880141,2020-10-15,MOB,MOBILE,334.25,PHP,IN1005,TYPE5
6205758661,2020-02-09,240,STORE,2102.25,PHP,IN1003,TYPE3
7966084526,2020-11-12,MOB,MOBILE,457.75,PHP,IN1001,TYPE1
3161300069,2020-12-18,MOB,MOBILE,934.50,PHP,IN1005,TYPE5
1281466641,2020-05-20,913,STORE,3174.00,PHP,IN1001,TYPE1
1600346635,2020-09-14,966,STORE,1114.75,PHP,IN1003,TYPE3
3333824210,2020-12-16,MOB,MOBILE,2325.75,PHP,IN1002,TYPE2
4892319920,2020-08-25,MOB,MOBILE,1717.50,PHP,IN1004,TYPE4
1156748913,2020-07-17,149,STORE,2290.75,PHP,IN1005,TYPE5
1153694174,2020-05-18,MOB,MOBILE,5256.00,PHP,IN1002,TYPE2
2781901667,2020-06-07,MOB,MOBILE,8936.75,PHP,IN1004,TYPE4
7283684823,2020-07-13,MOB,MOBILE,2715.75,PHP,IN1003,TYPE3
6329841789,2020-12-04,MOB,MOBILE,186.00,PHP,IN1001,TYPE1
5323023621,2020-09-20,701,STORE,6369.50,PHP,IN1001,TYPE1
6091987142,2020-11-12,MOB,MOBILE,9269.50,PHP,IN1003,TYPE3
6802715918,2020-09-28,622,STORE,8728.50,PHP,IN1001,TYPE1
5527518785,2020-01-14,MOB,MOBILE,5341.00,PHP,IN1001,TYPE1
5594135070,2020-07-10,MOB,MOBILE,6853.00,PHP,IN1004,TYPE4
2648999564,2020-12-17,MOB,MOBILE,444.25,PHP,IN1002,TYPE2
9823468683,2020-08-03,MOB,MOBILE,4581.75,PHP,IN1003,TYPE3
2356101469,2020-11-21,879,STORE,1899.50,PHP,IN1001,TYPE1
5823708360,2020-03-13,901,STORE,278.25,PHP,IN1001,TYPE1
3653043479,2020-04-23,MOB,MOBILE,9052.50,PHP,IN1005,TYPE5
4838308506,2020-12-31,749,STORE,1053.75,PHP,IN1004,TYPE4
7872510316,2020-09-25,MOB,MOBILE,530.25,PHP,IN1002,TYPE2
2036993672,2020-07-14,MOB,MOBILE,6663.00,PHP,IN1005,TYPE5
5904581808,2020-10-06,MOB,MOBILE,2567.50,PHP,IN1003,TYPE3
6386729362,2020-03-16,MOB,MOBILE,1266.00,PHP,IN1004,TYPE4
4378992516,2020-05-26,MOB,MOBILE,4492.00,PHP,IN1003,TYPE3
4806098606,2020-10-19,228,STORE,4558.50,PHP,IN1003,TYPE3
1572049981,2020-10-30,MOB,MOBILE,4804.75,PHP,IN1001,TYPE1
2733218890,2020-07-03,MOB,MOBILE,7027.25,PHP,IN1003,TYPE3
9796060394,2020-08-30,MOB,MOBILE,6883.25,PHP,IN1001,TYPE1
6479012241,2020-02-18,381,STORE,2302.50,PHP,IN1003,TYPE3
4013437331,2020-01-27,MOB,MOBILE,4220.25,PHP,IN1002,TYPE2
1746512356,2020-07-28,MOB,MOBILE,3880.75,PHP,IN1003,TYPE3
6385013247,2020-06-19,MOB,MOBILE,3686.00,PHP,IN1004,TYPE4
7717351427,2020-11-10,MOB,MOBILE,5710.25,PHP,IN1005,TYPE5
6679029996,2020-08-23,MOB,MOBILE,1137.00,PHP,IN1003,TYPE3
7033185117,2020-03-07,MOB,MOBILE,5543.75,PHP,IN1004,TYPE4
7252808294,2020-02-17,122,STORE,229.50,PHP,IN1004,TYPE4
0465233732,2020-01-23,MOB,MOBILE,613.75,PHP,IN1001,TYPE1
0930960356,2020-08-17,639,STORE,1422.75,PHP,IN1001,TYPE1
1023231423,2020-03-24,733,STORE,8472.25,PHP,IN1002,TYPE2
7601342385,2020-04-25,904,STORE,3770.25,PHP,IN1001,TYPE1
7255847431,2020-07-13,367,STORE,8284.50,PHP,IN1005,TYPE5
2973269365,2020-09-12,MOB,MOBILE,1473.00,PHP,IN1003,TYPE3
8780675707,2020-11-18,169,STORE,3499.00,PHP,IN1005,TYPE5
4823028276,2020-06-12,MOB,MOBILE,4592.00,PHP,IN1004,TYPE4
4444261729,2020-02-01,MOB,MOBILE,5109.50,PHP,IN1001,TYPE1
6869236110,2020-05-28,MOB,MOBILE,9245.25,PHP,IN1001,TYPE1
1978871118,2020-03-28,753,STORE,7308.75,PHP,IN1004,TYPE4
1459606585,2020-04-30,291,STORE,8425.50,PHP,IN1005,TYPE5
0859652073,2020-12-07,915,STORE,4072.00,PHP,IN1001,TYPE1
6908961062,2020-05-12,MOB,MOBILE,7416.00,PHP,IN1003,TYPE3
6218400325,2020-01-17,MOB,MOBILE,2142.25,PHP,IN1003,TYPE3
1000412583,2020-08-02,MOB,MOBILE,4217.75,PHP,IN1005,TYPE5
4247418902,2020-04-20,MOB,MOBILE,4351.25,PHP,IN1004,TYPE4
4244413933,2020-12-21,756,STORE,9188.75,PHP,IN1005,TYPE5
0364175614,2020-08-13,MOB,MOBILE,6717.75,PHP,IN1001,TYPE1
4405950705,2020-07-05,681,STORE,1925.25,PHP,IN1002,TYPE2
3453445039,2020-08-02,MOB,MOBILE,4650.00,PHP,IN1002,TYPE2
4616532945,2020-12-22,880,STORE,8741.00,PHP,IN1001,TYPE1
3573725311,2020-07-26,MOB,MOBILE,4419.75,PHP,IN1001,TYPE1
1626478827,2020-04-20,980,STORE,8712.75,PHP,IN1005,TYPE5
7881925446,2020-03-04,424,STORE,7079.25,PHP,IN1001,TYPE1
3548458104,2020-11-30,MOB,MOBILE,2621.25,PHP,IN1002,TYPE2
0403198544,2020-05-04,MOB,MOBILE,1266.50,PHP,IN1004,TYPE4
7479732638,2020-09-04,MOB,MOBILE,9900.75,PHP,IN1005,TYPE5
9490846066,2020-12-21,876,STORE,477.00,PHP,IN1001,TYPE1
0960351211,2020-02-18,MOB,MOBILE,3967.50,PHP,IN1001,TYPE1
1626605877,2020-11-27,558,STORE,6903.00,PHP,IN1001,TYPE1
6927752346,2020-11-19,MOB,MOBILE,1066.00,PHP,IN1005,TYPE5
7664869971,2020-01-14,561,STORE,1276.25,PHP,IN1001,TYPE1
6729562519,2020-08-26,527,STORE,4850.00,PHP,IN1004,TYPE4
4771218127,2020-09-04,MOB,MOBILE,9021.25,PHP,IN1002,TYPE2
1521154414,2020-03-17,320,STORE,6772.75,PHP,IN1002,TYPE2
9133880277,2020-01-01,MOB,MOBILE,4000.50,PHP,IN1001,TYPE1
7000403996,2020-06-08,MOB,MOBILE,4836.25,PHP,IN1003,TYPE3
6192216857,2020-09-30,MOB,MOBILE,6055.75,PHP,IN1005,TYPE5
9306902554,2020-11-23,750,STORE,1708.75,PHP,IN1001,TYPE1
8669237651,2020-07-16,663,STORE,7989.00,PHP,IN1003,TYPE3
4426656744,2020-02-10,MOB,MOBILE,1702.00,PHP,IN1004,TYPE4
3689190938,2020-02-27,330,STORE,3248.50,PHP,IN1003,TYPE3
2791422359,2020-11-09,067,STORE,7602.50,PHP,IN1004,TYPE4
5832902115,2020-03-21,018,STORE,8463.00,PHP,IN1002,TYPE2
9902439094,2020-01-06,235,STORE,1950.50,PHP,IN1003,TYPE3
0393679642,2020-07-31,502,STORE,2516.25,PHP,IN1001,TYPE1
2931971476,2020-01-20,MOB,MOBILE,1319.00,PHP,IN1003,TYPE3
3908138549,2020-10-07,702,STORE,3435.75,PHP,IN1005,TYPE5
7720121033,2020-06-10,MOB,MOBILE,493.00,PHP,IN1004,TYPE4
7687611531,2020-04-27,MOB,MOBILE,8715.25,PHP,IN1003,TYPE3
2334777413,2020-05-21,808,STORE,8748.75,PHP,IN1005,TYPE5
5235084676,2020-12-23,MOB,MOBILE,7246.75,PHP,IN1001,TYPE1
8516768488,2020-12-17,194,STORE,7786.25,PHP,IN1004,TYPE4
8746854554,2020-05-10,535,STORE,8763.00,PHP,IN1003,TYPE3
8487901267,2020-08-10,244,STORE,1779.00,PHP,IN1003,TYPE3
5663185546,2020-01-23,355,STORE,2869.25,PHP,IN1001,TYPE1
0204816074,2020-04-15,291,STORE,8159.00,PHP,IN1001,TYPE1
7919912891,2020-01-12,MOB,MOBILE,7292.25,PHP,IN1004,TYPE4
6031907874,2020-01-18,904,STORE,461.75,PHP,IN1005,TYPE5
2407303661,2020-02-12,MOB,MOBILE,5412.50,PHP,IN1004,TYPE4
1241874653,2020-10-29,MOB,MOBILE,1056.00,PHP,IN1001,TYPE1
2071838607,2020-06-06,767,STORE,5488.75,PHP,IN1004,TYPE4
5995934974,2020-08-04,MOB,MOBILE,4803.00,PHP,IN1001,TYPE1
9192390175,2020-05-17,545,STORE,5825.75,PHP,IN1002,TYPE2
4719613971,2020-12-02,MOB,MOBILE,7334.75,PHP,IN1002,TYPE2
7948427935,2020-09-10,MOB,MOBILE,4215.50,PHP,IN1001,TYPE1
3695321084,2020-06-29,257,STORE,697.75,PHP,IN1001,TYPE1
2338837256,2020-10-02,MOB,MOBILE,6208.50,PHP,IN1002,TYPE2
7921477757,2020-03-15,MOB,MOBILE,8397.50,PHP,IN1005,TYPE5
9922713216,2020-07-27,MOB,MOBILE,5184.00,PHP,IN1003,TYPE3
4739426649,2020-03-14,499,STORE,1550.75,PHP,IN1002,TYPE2
2904147457,2020-12-21,MOB,MOBILE,3345.25,PHP,IN1003,TYPE3
1061137864,2020-06-30,340,STORE,9634.00,PHP,IN1001,TYPE1
5838429449,2020-02-25,MOB,MOBILE,62.25,PHP,IN1004,TYPE4
4762828982,2020-03-12,MOB,MOBILE,6568.00,PHP,IN1004,TYPE4
1604714438,2020-01-15,MOB,MOBILE,5133.75,PHP,IN1001,TYPE1
4048142281,2020-06-29,223,STORE,2873.50,PHP,IN1001,TYPE1
9709276349,2020-01-28,MOB,MOBILE,5285.75,PHP,IN1004,TYPE4
8991230557,2020-06-18,MOB,MOBILE,4243.25,PHP,IN1003,TYPE3
1923563587,2020-05-08,MOB,MOBILE,5359.75,PHP,IN1002,TYPE2
5525159367,2020-12-11,MOB,MOBILE,11.25,PHP,IN1001,TYPE1
5494003431,2020-08-25,891,STORE,600.00,PHP,IN1001,TYPE1
3655249026,2020-01-04,581,STORE,3006.25,PHP,IN1003,TYPE3
7555462639,2020-10-03,MOB,MOBILE,7897.50,PHP,IN1001,TYPE1
5605691999,2020-12-27,MOB,MOBILE,9310.00,PHP,IN1002,TYPE2
4446674947,2020-01-11,MOB,MOBILE,2746.50,PHP,IN1004,TYPE4
3776443825,2020-05-21,MOB,MOBILE,181.50,PHP,IN1003,TYPE3
8616306437,2020-02-01,MOB,MOBILE,9067.75,PHP,IN1004,TYPE4
8234760685,2020-05-07,389,STORE,4367.25,PHP,IN1005,TYPE5
9367631864,2020-08-05,MOB,MOBILE,9501.00,PHP,IN1001,TYPE1
7166933101,2020-11-25,MOB,MOBILE,1936.50,PHP,IN1003,TYPE3
1283004553,2020-09-13,349,STORE,3659.75,PHP,IN1001,TYPE1
0351157820,2020-03-30,MOB,MOBILE,8953.25,PHP,IN1005,TYPE5
0301674279,2020-05-17,931,STORE,1984.50,PHP,IN1001,TYPE1
4384251704,2020-11-04,492,STORE,6906.50,PHP,IN1002,TYPE2
2297301537,2020-07-06,MOB,MOBILE,2452.50,PHP,IN1004,TYPE4
2138112411,2020-02-22,037,STORE,6257.25,PHP,IN1002,TYPE2
8253240096,2020-01-31,557,STORE,6551.25,PHP,IN1001,TYPE1
0006173764,2020-03-25,MOB,MOBILE,2161.75,PHP,IN1003,TYPE3
8500137592,2020-04-14,442,STORE,5793.50,PHP,IN1002,TYPE2
6089620500,2020-09-21,MOB,MOBILE,4059.50,PHP,IN1002,TYPE2
0829042151,2020-12-05,498,STORE,1397.50,PHP,IN1005,TYPE5
3893298293,2020-07-19,426,STORE,1962.75,PHP,IN1002,TYPE2
5934444995,2020-07-25,MOB,MOBILE,2502.25,PHP,IN1004,TYPE4
2237112108,2020-07-17,MOB,MOBILE,5760.00,PHP,IN1001,TYPE1
6254442364,2020-09-30,MOB,MOBILE,8251.50,PHP,IN1002,TYPE2
8891073783,2020-01-10,MOB,MOBILE,5848.00,PHP,IN1001,TYPE1
0423927521,2020-10-16,MOB,MOBILE,5675.25,PHP,IN1003,TYPE3
6653913273,2020-03-09,MOB,MOBILE,6823.50,PHP,IN1003,TYPE3
4252852264,2020-03-01,215,STORE,3647.75,PHP,IN1004,TYPE4
5914609312,2020-11-07,024,STORE,6520.50,PHP,IN1005,TYPE5
8393522201,2020-04-16,MOB,MOBILE,6880.00,PHP,IN1001,TYPE1
3030251449,2020-12-30,115,STORE,6567.25,PHP,IN1003,TYPE3
2969295588,2020-10-07,198,STORE,1596.50,PHP,IN1002,TYPE2
6126008023,2020-03-16,719,STORE,907.25,PHP,IN1001,TYPE1
3350158842,2020-07-27,151,STORE,1543.75,PHP,IN1004,TYPE4
5652405791,2020-04-28,346,STORE,1047.50,PHP,IN1003,TYPE3
5550960336,2020-03-07,671,STORE,9610.75,PHP,IN1001,TYPE1
6835652221,2020-03-20,MOB,MOBILE,6755.00,PHP,IN1005,TYPE5
5275121963,2020-04-14,MOB,MOBILE,8376.00,PHP,IN1003,TYPE3
5130821312,2020-12-21,MOB,MOBILE,1761.00,PHP,IN1002,TYPE2
8053191027,2020-11-09,MOB,MOBILE,2118.25,PHP,IN1004,TYPE4
5890639897,2020-02-07,MOB,MOBILE,7795.00,PHP,IN1001,TYPE1
0899765592,2020-12-06,355,STORE,248.75,PHP,IN1005,TYPE5
3303437786,2020-07-15,MOB,MOBILE,8243.00,PHP,IN1001,TYPE1
7808830675,2020-09-28,853,STORE,5073.25,PHP,IN1002,TYPE2
0807303028,2020-09-23,455,STORE,4059.25,PHP,IN1004,TYPE4
6975789343,2020-08-05,620,STORE,7798.50,PHP,IN1002,TYPE2
9645093671,2020-07-31,MOB,MOBILE,4427.50,PHP,IN1004,TYPE4
6426322473,2020-05-29,041,STORE,1922.00,PHP,IN1001,TYPE1
6369825859,2020-02-27,MOB,MOBILE,5175.25,PHP,IN1002,TYPE2
7766605204,2020-04-26,986,STORE,4383.50,PHP,IN1003,TYPE3
8483053697,2020-05-22,358,STORE,3403.50,PHP,IN1002,TYPE2
2020477299,2020-09-18,398,STORE,9974.25,PHP,IN1005,TYPE5
5064472763,2020-06-30,MOB,MOBILE,6554.75,PHP,IN1003,TYPE3
3610454072,2020-12-12,548,STORE,3888.75,PHP,IN1003,TYPE3
6734552952,2020-01-26,122,STORE,4440.75,PHP,IN1004,TYPE4
3734531526,2020-11-02,403,STORE,8764.00,PHP,IN1001,TYPE1
4248028030,2020-07-07,MOB,MOBILE,3750.50,PHP,IN1004,TYPE4
7384441264,2020-04-27,MOB,MOBILE,3079.75,PHP,IN1001,TYPE1
9278295128,2020-10-17,316,STORE,8644.25,PHP,IN1002,TYPE2
0009338947,2020-06-10,870,STORE,613.75,PHP,IN1002,TYPE2
6056555463,2020-02-03,036,STORE,4977.75,PHP,IN1004,TYPE4
1154822901,2020-09-26,MOB,MOBILE,9601.00,PHP,IN1005,TYPE5
5022903696,2020-03-06,242,STORE,344.00,PHP,IN1003,TYPE3
2631479648,2020-03-09,MOB,MOBILE,1670.00,PHP,IN1004,TYPE4
1159300939,2020-12-05,135,STORE,7408.75,PHP,IN1005,TYPE5
3562131265,2020-01-11,954,STORE,1787.50,PHP,IN1004,TYPE4
9735479508,2020-11-21,867,STORE,190.50,PHP,IN1004,TYPE4
5205229970,2020-11-13,MOB,MOBILE,196.25,PHP,IN1001,TYPE1
0613863330,2020-09-03,392,STORE,8070.50,PHP,IN1001,TYPE1
0014329298,2020-04-25,021,STORE,3254.75,PHP,IN1002,TYPE2
6704192916,2020-06-09,MOB,MOBILE,6795.25,PHP,IN1004,TYPE4
1412738297,2020-02-27,MOB,MOBILE,8208.25,PHP,IN1004,TYPE4
6895517328,2020-02-19,824,STORE,8780.00,PHP,IN1002,TYPE2
9607944494,2020-09-07,521,STORE,6228.00,PHP,IN1002,TYPE2
5774821641,2020-01-14,056,STORE,4294.50,PHP,IN1004,TYPE4
7442346586,2020-03-30,821,STORE,7704.25,PHP,IN1003,TYPE3
1797825799,2020-01-13,MOB,MOBILE,5739.50,PHP,IN1003,TYPE3
9314068920,2020-03-16,679,STORE,5598.25,PHP,IN1005,TYPE5
7192857393,2020-01-23,MOB,MOBILE,7142.75,PHP,IN1005,TYPE5
6018641044,2020-09-05,MOB,MOBILE,4823.25,PHP,IN1005,TYPE5
3995869569,2020-03-05,MOB,MOBILE,9890.50,PHP,IN1004,TYPE4
1678319695,2020-12-15,791,STORE,2805.50,PHP,IN1003,TYPE3
7254537481,2020-02-01,MOB,MOBILE,7292.75,PHP,IN1002,TYPE2
9017547920,2020-02-03,MOB,MOBILE,8058.00,PHP,IN1005,TYPE5
1895642549,2020-03-15,271,STORE,3183.00,PHP,IN1005,TYPE5
7011132665,2020-02-27,MOB,MOBILE,2210.00,PHP,IN1001,TYPE1
5023829620,2020-04-22,483,STORE,8914.75,PHP,IN1004,TYPE4
4356248265,2020-07-02,MOB,MOBILE,5812.00,PHP,IN1001,TYPE1
2816624242,2020-12-25,643,STORE,3897.50,PHP,IN1001,TYPE1
4885184535,2020-08-22,MOB,MOBILE,9342.00,PHP,IN1005,TYPE5
9495141410,2020-04-30,462,STORE,3191.75,PHP,IN1004,TYPE4
7247283768,2020-05-03,MOB,MOBILE,9610.75,PHP,IN1004,TYPE4
1155385890,2020-09-05,290,STORE,7578.75,PHP,IN1004,TYPE4
1024786210,2020-03-12,194,STORE,2580.25,PHP,IN1001,TYPE1
9557966908,2020-06-05,MOB,MOBILE,1168.00,PHP,IN1002,TYPE2
0297023551,2020-06-21,069,STORE,6247.75,PHP,IN1002,TYPE2
0656396337,2020-01-29,MOB,MOBILE,8071.75,PHP,IN1005,TYPE5
7636271272,2020-05-18,MOB,MOBILE,7045.00,PHP,IN1004,TYPE4
2871540528,2020-02-21,066,STORE,4590.00,PHP,IN1002,TYPE2
5829706995,2020-01-17,MOB,MOBILE,8304.25,PHP,IN1001,TYPE1
4687226241,2020-06-10,MOB,MOBILE,5401.50,PHP,IN1003,TYPE3
1345131193,2020-11-21,387,STORE,9041.75,PHP,IN1002,TYPE2
5834981407,2020-06-03,786,STORE,1294.75,PHP,IN1001,TYPE1
8350197373,2020-07-11,445,STORE,1597.25,PHP,IN1004,TYPE4
2788663788,2020-09-26,MOB,MOBILE,1788.00,PHP,IN1004,TYPE4
1935780876,2020-07-17,MOB,MOBILE,7828.50,PHP,IN1004,TYPE4
9291140702,2020-06-21,MOB,MOBILE,9002.75,PHP,IN1003,TYPE3
8351063087,2020-09-21,MOB,MOBILE,9532.50,PHP,IN1005,TYPE5
4421716363,2020-04-01,MOB,MOBILE,7432.50,PHP,IN1003,TYPE3
1811648943,2020-11-08,MOB,MOBILE,7065.50,PHP,IN1002,TYPE2
1206875332,2020-01-16,001,STORE,9299.25,PHP,IN1001,TYPE1
7216436554,2020-09-24,MOB,MOBILE,5841.00,PHP,IN1003,TYPE3
7441602594,2020-01-05,707,STORE,1635.75,PHP,IN1002,TYPE2
8724063865,2020-04-16,MOB,MOBILE,9510.75,PHP,IN1002,TYPE2
5463916607,2020-07-18,MOB,MOBILE,5971.00,PHP,IN1005,TYPE5
